"BiocVersion","Description","Genome","SourceUrl","SourceType","SourceVersion","Species","TaxonomyId","Title","ResourceName","RDataPath","Coordinate_1_based","DataProvider","Maintainer","RDataClass","DispatchClass","Location_Prefix","Tags"
"3.16","phyloP scores for Mus musculus on chr5","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr5.rds","phyloP35way.UCSC.mm39.chr5.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr5_GL456354v1_random","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5_GL456354v1_random.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr5_GL456354v1_random.rds","phyloP35way.UCSC.mm39.chr5_GL456354v1_random.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5_GL456354v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr5_JH584296v1_random","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5_JH584296v1_random.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr5_JH584296v1_random.rds","phyloP35way.UCSC.mm39.chr5_JH584296v1_random.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5_JH584296v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr5_JH584297v1_random","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5_JH584297v1_random.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr5_JH584297v1_random.rds","phyloP35way.UCSC.mm39.chr5_JH584297v1_random.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5_JH584297v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr5_JH584298v1_random","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5_JH584298v1_random.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr5_JH584298v1_random.rds","phyloP35way.UCSC.mm39.chr5_JH584298v1_random.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5_JH584298v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr5_JH584299v1_random","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5_JH584299v1_random.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr5_JH584299v1_random.rds","phyloP35way.UCSC.mm39.chr5_JH584299v1_random.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr5_JH584299v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr6","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr6.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr6.rds","phyloP35way.UCSC.mm39.chr6.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr6.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr7","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr7.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr7.rds","phyloP35way.UCSC.mm39.chr7.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr7.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr7_GL456219v1_random","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr7_GL456219v1_random.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr7_GL456219v1_random.rds","phyloP35way.UCSC.mm39.chr7_GL456219v1_random.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr7_GL456219v1_random.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr8","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr8.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr8.rds","phyloP35way.UCSC.mm39.chr8.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr8.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr9","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr9.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr9.rds","phyloP35way.UCSC.mm39.chr9.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr9.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr10","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr10.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr10.rds","phyloP35way.UCSC.mm39.chr10.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr10.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr11","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr11.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr11.rds","phyloP35way.UCSC.mm39.chr11.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr11.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr12","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr12.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr12.rds","phyloP35way.UCSC.mm39.chr12.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr12.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr13","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr13.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr13.rds","phyloP35way.UCSC.mm39.chr13.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr13.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr14","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr14.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr14.rds","phyloP35way.UCSC.mm39.chr14.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr14.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr15","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr15.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr15.rds","phyloP35way.UCSC.mm39.chr15.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr15.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr16","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr16.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr16.rds","phyloP35way.UCSC.mm39.chr16.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr16.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr17","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr17.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr17.rds","phyloP35way.UCSC.mm39.chr17.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr17.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr18","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr18.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr18.rds","phyloP35way.UCSC.mm39.chr18.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr18.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chr19","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr19.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chr19.rds","phyloP35way.UCSC.mm39.chr19.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chr19.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrM","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrM.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrM.rds","phyloP35way.UCSC.mm39.chrM.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrM.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456359v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456359v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456359v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456359v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456359v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456360v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456360v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456360v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456360v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456360v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456366v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456366v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456366v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456366v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456366v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456367v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456367v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456367v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456367v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456367v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456370v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456370v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456370v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456370v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456370v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456372v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456372v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456372v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456372v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456372v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456378v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456378v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456378v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456378v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456378v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456379v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456379v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456379v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456379v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456379v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456381v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456381v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456381v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456381v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456381v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456382v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456382v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456382v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456382v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456382v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456385v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456385v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456385v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456385v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456385v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
"3.16","phyloP scores for Mus musculus on chrUn_GL456387v1","mm39","https://functionalgenomics.upf.edu/annotationhub/phyloP/phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456387v1.rds","BigWig","22Dec2020","Mus musculus",10090,"phyloP35way.UCSC.mm39.chrUn_GL456387v1.rds","phyloP35way.UCSC.mm39.chrUn_GL456387v1.rds","phyloP35way.UCSC.mm39/phyloP35way.UCSC.mm39.chrUn_GL456387v1.rds",TRUE,"UCSC","Robert Castelo <robert.castelo@upf.edu>","Rle","RDS","https://functionalgenomics.upf.edu/annotationhub/phyloP/","phyloP:UCSC:GScores"
